date,value
"2015-11-24 00:00:00",152324
"2015-11-25 00:00:00",151861
"2015-11-26 00:00:00",164671
"2015-11-27 00:00:00",160235
"2015-11-28 00:00:00",165676
"2015-11-29 00:00:00",129850
"2015-11-30 00:00:00",182648
"2015-12-01 00:00:00",178112
"2015-12-02 00:00:00",183523
"2015-12-03 00:00:00",164774
"2015-12-04 00:00:00",173586
"2015-12-05 00:00:00",186194
"2015-12-06 00:00:00",179712
"2015-12-07 00:00:00",192830
"2015-12-08 00:00:00",195221
"2015-12-09 00:00:00",220323
"2015-12-10 00:00:00",212036
"2015-12-11 00:00:00",210259
"2015-12-12 00:00:00",204141
"2015-12-13 00:00:00",189914
"2015-12-14 00:00:00",231477
"2015-12-15 00:00:00",223998
"2015-12-16 00:00:00",220420
"2015-12-17 00:00:00",216297
"2015-12-18 00:00:00",213847
"2015-12-19 00:00:00",213876
"2015-12-20 00:00:00",193847
"2015-12-21 00:00:00",229444
"2015-12-22 00:00:00",222717
"2015-12-23 00:00:00",221075
"2015-12-24 00:00:00",210228
"2015-12-25 00:00:00",180452
"2015-12-26 00:00:00",179363
"2015-12-27 00:00:00",160271
"2015-12-28 00:00:00",173038
"2015-12-29 00:00:00",184618
"2015-12-30 00:00:00",176460
"2015-12-31 00:00:00",155362
"2016-01-01 00:00:00",124092
"2016-01-02 00:00:00",149038
"2016-01-03 00:00:00",142608
"2016-01-04 00:00:00",181354
"2016-01-05 00:00:00",182371
"2016-01-06 00:00:00",172090
"2016-01-07 00:00:00",190234
"2016-01-08 00:00:00",181407
"2016-01-09 00:00:00",179968
"2016-01-10 00:00:00",161317
"2016-01-11 00:00:00",191196
"2016-01-12 00:00:00",194874
"2016-01-13 00:00:00",188131
"2016-01-14 00:00:00",183182
"2016-01-15 00:00:00",183642
"2016-01-16 00:00:00",191300
"2016-01-17 00:00:00",204128
"2016-01-18 00:00:00",213905
"2016-01-19 00:00:00",186858
"2016-01-20 00:00:00",209071
"2016-01-21 00:00:00",222743
"2016-01-22 00:00:00",213683
"2016-01-23 00:00:00",190400
"2016-01-24 00:00:00",201425
"2016-01-25 00:00:00",222150
"2016-01-26 00:00:00",230523
"2016-01-27 00:00:00",229677
"2016-01-28 00:00:00",225025
"2016-01-29 00:00:00",224394
"2016-01-30 00:00:00",194794
"2016-01-31 00:00:00",110977

